distance_km,weather_risk_score,traffic_risk_score,congestion_score,disruptions_count,priority,current_eta_minutes,is_delayed,actual_delay_min,delay_probability,risk_level
764.2,0.1169,0.5088,0.182,1,medium,1352.1,0,0.0,0.3426,low
133.3,0.455,0.4093,0.3447,0,critical,183.3,0,0.0,0.3133,low
1419.8,0.235,0.2095,0.4399,2,high,2200.9,1,512.3,0.5823,medium
605.8,0.2469,0.373,0.2028,1,medium,981.7,0,0.0,0.4724,medium
342.4,0.2551,0.1609,0.0782,1,medium,436.2,1,83.1,0.3779,medium
754.7,0.3476,0.1128,0.207,0,critical,1036.5,1,153.2,0.3456,low
139.8,0.034,0.6328,0.62,1,medium,251.2,1,107.7,0.5068,medium
247.7,0.209,0.2607,0.1516,0,high,365.4,1,59.6,0.3863,medium
764.1,0.3079,0.4812,0.2642,0,medium,928.3,1,166.3,0.4793,medium
88.8,0.383,0.234,0.3807,1,critical,125.7,1,70.8,0.5008,medium
430.2,0.3172,0.6127,0.352,0,high,499.5,0,0.0,0.384,medium
422.4,0.0511,0.2784,0.1119,0,medium,705.2,0,0.0,0.2739,low
1074.9,0.2084,0.384,0.1303,2,medium,1639.2,1,351.8,0.5157,medium
106.8,0.435,0.1643,0.2462,0,medium,161.3,0,0.0,0.3213,low
850.9,0.2038,0.5551,0.3525,1,medium,1326.6,0,0.0,0.4614,medium
207.8,0.0722,0.3224,0.1464,0,low,356.9,0,0.0,0.196,low
223.5,0.0685,0.1562,0.1493,0,high,278.5,0,0.0,0.2366,low
135.1,0.235,0.44,0.1872,1,low,173.2,0,0.0,0.4618,medium
147.4,0.1543,0.3681,0.6642,0,medium,238.0,0,0.0,0.2789,low
388.5,0.3744,0.4411,0.2511,2,low,566.3,1,169.1,0.5388,medium
145.0,0.0799,0.4492,0.1175,1,high,223.2,1,60.0,0.2457,low
483.6,0.6651,0.3605,0.6694,0,medium,686.3,1,204.7,0.5938,medium
194.2,0.1796,0.5967,0.3869,0,low,216.2,1,64.9,0.34,low
135.8,0.6281,0.4637,0.1695,0,medium,151.4,0,0.0,0.2466,low
212.1,0.3797,0.542,0.2251,0,medium,329.9,0,0.0,0.3311,low
372.0,0.2063,0.6915,0.2118,0,medium,537.8,0,0.0,0.2532,low
249.6,0.3007,0.4513,0.5133,0,low,391.4,0,0.0,0.2836,low
305.6,0.1802,0.0846,0.1391,0,high,530.7,0,0.0,0.0957,low
469.9,0.2413,0.6626,0.2346,1,medium,646.8,0,0.0,0.4772,medium
604.0,0.3926,0.1565,0.2717,1,medium,990.9,0,0.0,0.4874,medium
244.3,0.2682,0.4087,0.1219,0,medium,289.1,0,0.0,0.3084,low
151.6,0.3023,0.2378,0.4869,1,high,202.7,0,0.0,0.3759,medium
314.0,0.429,0.2637,0.2993,3,high,439.2,1,147.9,0.5081,medium
405.8,0.3217,0.3231,0.5848,1,medium,694.0,0,0.0,0.3252,low
115.6,0.1031,0.3936,0.0755,0,low,192.3,0,0.0,0.2119,low
167.5,0.6076,0.3543,0.2918,1,high,274.8,1,108.7,0.4261,medium
187.3,0.3264,0.4673,0.3567,0,medium,208.8,0,0.0,0.3083,low
261.1,0.0905,0.2474,0.2106,0,high,353.4,0,0.0,0.1526,low
182.2,0.0956,0.4006,0.2321,0,medium,210.0,1,24.1,0.2494,low
473.2,0.0805,0.1775,0.2535,0,medium,530.5,0,0.0,0.2456,low
105.3,0.4857,0.407,0.3288,2,medium,173.2,1,102.0,0.4219,medium
107.0,0.0221,0.1905,0.2341,1,medium,129.7,0,0.0,0.221,low
240.6,0.3625,0.4619,0.5262,0,medium,419.9,0,0.0,0.4194,medium
266.6,0.4331,0.678,0.3752,1,high,373.7,1,153.6,0.6031,high
116.1,0.1528,0.3545,0.2766,3,medium,200.2,1,124.0,0.4047,medium
201.5,0.5539,0.614,0.0493,0,critical,240.3,0,0.0,0.5285,medium
230.3,0.225,0.4098,0.3608,0,medium,408.8,0,0.0,0.2722,low
231.4,0.2457,0.8684,0.0411,0,medium,379.5,1,91.5,0.5096,medium
329.9,0.4505,0.7122,0.327,2,high,392.1,1,187.5,0.6534,high
194.4,0.1229,0.2952,0.1988,0,low,304.8,0,0.0,0.2667,low
781.0,0.4315,0.3478,0.2256,5,medium,1338.4,1,489.5,0.7658,high
410.5,0.1099,0.4292,0.0607,0,medium,498.0,0,0.0,0.2936,low
176.9,0.4867,0.0993,0.1658,1,low,230.7,1,85.2,0.2907,low
317.8,0.4714,0.4288,0.022,0,medium,557.6,0,0.0,0.2214,low
324.0,0.105,0.2177,0.3133,0,critical,500.8,0,0.0,0.2513,low
658.2,0.1504,0.0667,0.1547,1,high,804.4,0,0.0,0.2993,low
202.3,0.2511,0.8841,0.166,1,medium,255.8,1,80.0,0.502,medium
492.1,0.4968,0.3047,0.295,1,medium,789.7,1,156.6,0.3819,medium
307.1,0.5484,0.3635,0.2195,2,high,505.7,1,151.7,0.5426,medium
788.0,0.0601,0.4188,0.3497,0,critical,1301.6,1,190.8,0.4089,medium
691.6,0.3274,0.1884,0.1327,2,critical,1172.4,1,241.6,0.455,medium
339.7,0.4127,0.4976,0.0854,0,high,379.3,0,0.0,0.5448,medium
252.0,0.1221,0.7175,0.0502,1,medium,403.9,0,0.0,0.3672,medium
415.4,0.3785,0.3236,0.3192,2,medium,481.3,0,0.0,0.4973,medium
265.8,0.422,0.3021,0.1863,0,medium,461.5,0,0.0,0.0689,low
890.9,0.1376,0.302,0.4526,0,medium,1275.2,1,161.0,0.3063,low
314.5,0.5109,0.354,0.5505,2,medium,560.4,1,200.3,0.5496,medium
229.6,0.4078,0.3393,0.1063,5,medium,404.6,0,0.0,0.6193,high
221.7,0.3536,0.7719,0.4259,1,medium,272.1,1,126.0,0.4232,medium
135.8,0.2354,0.9323,0.0921,2,high,200.2,1,103.0,0.5172,medium
429.1,0.2195,0.2218,0.4028,0,critical,560.3,0,0.0,0.2377,low
175.4,0.2589,0.3013,0.2949,0,critical,296.4,0,0.0,0.2356,low
610.2,0.3573,0.3682,0.2517,0,low,897.2,0,0.0,0.3187,low
129.0,0.5441,0.3811,0.5171,0,medium,194.9,1,91.9,0.5248,medium
324.6,0.0596,0.2462,0.471,0,low,468.8,0,0.0,0.3593,medium
631.2,0.3061,0.1235,0.4693,0,medium,868.0,1,117.3,0.3376,low
73.8,0.11,0.5129,0.3736,1,low,87.0,0,0.0,0.4066,medium
1109.7,0.4133,0.2552,0.406,4,medium,1907.5,1,632.7,0.7681,high
226.7,0.2478,0.3455,0.34,0,medium,318.3,0,0.0,0.2665,low
327.6,0.1074,0.1919,0.2488,0,critical,559.6,1,83.6,0.4476,medium
433.3,0.4644,0.3847,0.5991,0,medium,615.6,0,0.0,0.3703,medium
479.1,0.2928,0.4107,0.3543,1,high,537.6,1,173.5,0.6,medium
357.1,0.735,0.294,0.1267,0,medium,601.9,0,0.0,0.2916,low
571.5,0.3053,0.1223,0.6748,1,medium,976.8,1,181.2,0.4681,medium
418.8,0.261,0.3147,0.2668,1,low,588.4,1,126.0,0.4223,medium
938.8,0.1525,0.1632,0.5932,0,medium,1614.7,1,237.9,0.3932,medium
419.7,0.0803,0.29,0.2419,0,low,490.9,0,0.0,0.01,low
1071.7,0.0274,0.2791,0.3841,0,critical,1811.7,0,0.0,0.3456,low
536.8,0.0581,0.2846,0.1642,0,medium,621.8,0,0.0,0.364,medium
92.4,0.3804,0.143,0.1279,0,medium,123.3,1,31.6,0.2516,low
1631.4,0.4756,0.2474,0.5408,2,medium,1869.7,1,382.2,0.4727,medium
205.8,0.0971,0.3624,0.3558,1,low,319.4,1,90.3,0.4668,medium
790.1,0.0992,0.5021,0.1297,0,high,878.0,1,137.5,0.3168,low
304.1,0.3296,0.1055,0.0697,0,medium,347.4,0,0.0,0.3547,medium
595.7,0.3047,0.6047,0.4938,1,medium,694.0,0,0.0,0.483,medium
191.0,0.316,0.3973,0.3301,1,high,271.4,1,116.0,0.4634,medium
448.9,0.2696,0.3218,0.4053,1,medium,499.3,1,79.0,0.2867,low
253.5,0.2691,0.4845,0.152,2,medium,328.1,1,133.9,0.4754,medium
834.1,0.4209,0.2194,0.4566,0,low,1227.9,0,0.0,0.2502,low
397.5,0.4445,0.555,0.1074,4,low,630.2,0,0.0,0.5628,medium
549.1,0.6887,0.2054,0.0806,2,low,619.5,1,226.6,0.6594,high
73.2,0.1758,0.2347,0.3251,1,low,130.0,0,0.0,0.344,low
282.7,0.0678,0.235,0.091,0,low,351.6,0,0.0,0.1513,low
390.3,0.032,0.4746,0.2499,0,medium,591.5,0,0.0,0.2153,low
345.6,0.1868,0.5592,0.6,3,medium,494.9,1,205.6,0.6267,high
558.2,0.0832,0.5645,0.3934,1,medium,622.0,1,145.1,0.46,medium
235.6,0.2218,0.2136,0.5299,0,low,324.9,1,79.8,0.3787,medium
308.5,0.1454,0.0909,0.3705,1,medium,445.7,0,0.0,0.2378,low
644.1,0.63,0.1539,0.1795,0,critical,801.2,0,0.0,0.4448,medium
68.0,0.7426,0.008,0.1591,1,medium,106.1,0,0.0,0.3136,low
438.4,0.237,0.4672,0.221,1,medium,598.0,1,170.7,0.6407,high
240.6,0.2944,0.5054,0.4602,0,critical,397.2,0,0.0,0.5543,medium
165.2,0.0692,0.3291,0.6151,0,critical,242.6,0,0.0,0.3319,low
371.9,0.2414,0.6549,0.3185,0,low,580.7,1,110.3,0.456,medium
663.7,0.6264,0.2986,0.2979,1,medium,968.5,0,0.0,0.464,medium
587.2,0.3837,0.3996,0.601,2,medium,1020.9,1,286.9,0.5336,medium
273.7,0.3647,0.6087,0.2,2,high,388.0,1,137.1,0.4404,medium
528.1,0.3093,0.2433,0.0909,2,high,831.2,1,206.2,0.4412,medium
525.4,0.2771,0.272,0.1731,0,medium,785.3,0,0.0,0.3792,medium
282.4,0.8583,0.4151,0.3083,0,medium,382.6,0,0.0,0.5391,medium
190.5,0.4856,0.5513,0.2296,0,high,302.1,1,105.5,0.484,medium
197.8,0.6115,0.552,0.3032,0,high,348.6,1,45.0,0.2868,low
515.2,0.2851,0.2838,0.628,0,high,605.6,0,0.0,0.402,medium
290.8,0.376,0.4573,0.3191,0,medium,446.0,0,0.0,0.2909,low
151.4,0.1509,0.2801,0.244,0,low,226.5,0,0.0,0.1401,low
100.0,0.3798,0.3958,0.0861,0,medium,135.8,0,0.0,0.3355,low
513.2,0.1979,0.4526,0.2915,2,medium,648.0,1,192.6,0.518,medium
209.5,0.538,0.4014,0.2197,2,low,286.7,0,0.0,0.4608,medium
370.5,0.4698,0.2105,0.1558,1,medium,662.7,0,0.0,0.4391,medium
669.0,0.2253,0.076,0.1761,0,high,847.3,0,0.0,0.3506,medium
127.6,0.1816,0.4902,0.1415,2,medium,225.1,1,105.5,0.4167,medium
290.2,0.2755,0.2964,0.0621,4,medium,320.5,1,151.2,0.6624,high
267.5,0.3912,0.6764,0.1391,0,critical,380.2,0,0.0,0.2309,low
382.5,0.0326,0.1359,0.4303,1,medium,557.3,0,0.0,0.1625,low
668.8,0.1051,0.1805,0.1873,0,medium,1147.4,1,103.2,0.2591,low
125.9,0.3224,0.052,0.1639,0,medium,157.9,0,0.0,0.3961,medium
432.8,0.2166,0.4042,0.139,0,medium,543.5,0,0.0,0.3943,medium
584.3,0.5972,0.1478,0.2665,1,medium,957.9,0,0.0,0.5076,medium
264.8,0.4307,0.673,0.3248,1,high,454.4,1,165.0,0.7199,high
273.3,0.2771,0.4665,0.2137,0,medium,463.3,1,95.5,0.4452,medium
392.3,0.2766,0.3351,0.5188,3,medium,660.4,1,209.8,0.4552,medium
374.0,0.2536,0.3487,0.0375,0,medium,567.2,0,0.0,0.1808,low
436.4,0.039,0.3928,0.441,0,medium,781.0,0,0.0,0.3441,low
430.5,0.1099,0.224,0.5355,3,medium,627.1,0,0.0,0.4677,medium
157.9,0.1398,0.3579,0.3661,1,medium,217.2,1,75.4,0.2869,low
568.9,0.4132,0.2824,0.3294,4,medium,696.9,1,301.7,0.8202,critical
638.0,0.14,0.5038,0.2945,0,low,1027.7,1,119.6,0.2665,low
337.3,0.1638,0.5354,0.2105,0,low,575.3,0,0.0,0.2487,low
113.2,0.1703,0.5322,0.3898,0,medium,178.7,1,31.0,0.3327,low
277.4,0.0691,0.7081,0.2277,0,medium,369.5,0,0.0,0.2479,low
339.1,0.208,0.147,0.1445,1,medium,396.3,1,65.8,0.2738,low
142.0,0.4853,0.5629,0.6569,0,low,239.1,0,0.0,0.4527,medium
236.5,0.0936,0.4843,0.1952,1,low,349.0,0,0.0,0.2909,low
119.6,0.2168,0.3024,0.1293,2,critical,209.5,1,107.8,0.4227,medium
443.5,0.1689,0.1822,0.1032,0,medium,795.6,0,0.0,0.3555,medium
332.9,0.3854,0.3687,0.3606,0,medium,573.1,1,102.6,0.4238,medium
102.5,0.3763,0.3276,0.1089,0,high,151.2,1,24.7,0.3805,medium
375.6,0.3796,0.1447,0.2756,0,medium,519.6,1,77.0,0.3144,low
288.1,0.4517,0.5479,0.1404,0,high,331.3,1,90.0,0.4529,medium
418.1,0.4147,0.1535,0.1758,0,high,751.1,1,104.7,0.3077,low
231.7,0.3207,0.118,0.4595,4,high,406.3,1,230.1,0.7219,high
177.5,0.3201,0.2492,0.1402,0,medium,285.3,0,0.0,0.2028,low
181.1,0.2678,0.6757,0.1899,0,low,308.5,0,0.0,0.2462,low
210.6,0.5942,0.3135,0.1609,3,high,258.7,1,152.8,0.6592,high
302.5,0.4633,0.167,0.3093,0,low,372.1,0,0.0,0.1902,low
329.0,0.1044,0.1537,0.3159,0,high,529.5,0,0.0,0.2046,low
264.0,0.1998,0.2062,0.1808,1,medium,339.5,0,0.0,0.3601,medium
227.0,0.0337,0.2233,0.0097,0,medium,258.4,0,0.0,0.1378,low
237.8,0.2821,0.3855,0.2716,4,medium,291.7,1,179.0,0.5698,medium
1525.4,0.3924,0.4119,0.5191,1,low,2643.8,0,0.0,0.6565,high
181.1,0.1209,0.649,0.0902,0,medium,214.0,0,0.0,0.3722,medium
208.0,0.2459,0.3839,0.6708,1,low,325.5,0,0.0,0.4784,medium
2000.0,0.4701,0.2383,0.2689,2,medium,2390.5,1,704.8,0.7554,high
392.9,0.6304,0.3784,0.6455,0,high,616.9,0,0.0,0.5033,medium
121.9,0.274,0.3715,0.2335,1,medium,142.7,0,0.0,0.3316,low
516.8,0.0623,0.2306,0.2321,0,low,700.7,0,0.0,0.2564,low
165.4,0.0726,0.2532,0.119,2,medium,187.4,0,0.0,0.3091,low
539.6,0.2558,0.8814,0.0064,0,low,962.6,1,135.1,0.3496,low
260.6,0.2307,0.758,0.5976,0,low,380.0,0,0.0,0.5106,medium
224.6,0.3245,0.6629,0.3831,0,high,268.7,0,0.0,0.4016,medium
850.6,0.2857,0.4274,0.5352,0,low,1461.9,1,239.1,0.3797,medium
431.9,0.3413,0.4102,0.0616,3,medium,631.2,0,0.0,0.4584,medium
562.5,0.3256,0.3316,0.4147,1,medium,794.1,0,0.0,0.4666,medium
396.5,0.3133,0.1803,0.2764,0,low,704.2,0,0.0,0.2495,low
223.9,0.2858,0.5339,0.3681,2,critical,299.8,0,0.0,0.6769,high
444.7,0.346,0.4774,0.2886,1,critical,598.4,1,113.0,0.4464,medium
655.9,0.2048,0.2084,0.1216,1,low,892.0,1,103.4,0.2261,low
326.2,0.8057,0.2316,0.0863,3,high,386.8,1,180.1,0.6581,high
964.0,0.2052,0.4775,0.5288,0,low,1655.7,0,0.0,0.4902,medium
519.5,0.3916,0.5873,0.4181,3,medium,615.5,1,267.8,0.7354,high
343.0,0.3598,0.4972,0.4472,0,medium,595.9,0,0.0,0.4165,medium
351.9,0.4697,0.2334,0.2649,1,medium,567.1,1,123.5,0.4006,medium
326.8,0.56,0.3409,0.2527,1,medium,483.3,0,0.0,0.5745,medium
132.5,0.4909,0.3111,0.2886,1,critical,162.2,0,0.0,0.3659,medium
281.9,0.2912,0.2852,0.1119,3,high,360.1,1,150.3,0.4609,medium
345.1,0.311,0.2447,0.1722,1,medium,603.0,1,149.4,0.477,medium
228.0,0.2691,0.052,0.5461,2,low,365.0,0,0.0,0.4282,medium
372.2,0.4972,0.1283,0.2188,3,low,587.8,1,191.3,0.5139,medium
303.0,0.3002,0.1645,0.3386,1,high,419.2,0,0.0,0.3404,low
494.2,0.4435,0.3949,0.3842,0,critical,632.7,0,0.0,0.4203,medium
459.9,0.4274,0.6381,0.3184,0,low,584.6,0,0.0,0.3849,medium
333.2,0.349,0.7187,0.6591,0,medium,382.2,0,0.0,0.5411,medium
122.9,0.1691,0.4928,0.2401,1,medium,157.7,1,57.7,0.4136,medium
957.2,0.4451,0.2547,0.0462,4,high,1275.1,0,0.0,0.6506,high
272.5,0.0687,0.6028,0.1201,0,medium,323.4,0,0.0,0.2568,low
283.6,0.0336,0.3588,0.3633,0,medium,351.4,0,0.0,0.3108,low
239.2,0.6381,0.5602,0.2175,0,low,301.6,0,0.0,0.3635,medium
217.6,0.0977,0.4594,0.2241,0,high,289.9,0,0.0,0.2576,low
815.4,0.0701,0.3239,0.3355,0,high,965.8,1,112.4,0.3328,low
735.8,0.0636,0.1941,0.2114,1,medium,1312.2,0,0.0,0.2835,low
399.0,0.1759,0.3995,0.1291,0,high,671.2,0,0.0,0.3597,medium
278.7,0.2437,0.2554,0.023,4,low,365.8,1,189.6,0.524,medium
446.9,0.4243,0.475,0.2964,1,low,676.0,0,0.0,0.4319,medium
313.6,0.3298,0.1812,0.1491,0,low,510.9,0,0.0,0.2642,low
264.1,0.3287,0.2043,0.0696,0,low,305.3,0,0.0,0.1824,low
372.3,0.3465,0.2954,0.0306,0,low,474.2,0,0.0,0.2398,low
224.4,0.1752,0.0887,0.3823,1,high,333.7,0,0.0,0.2897,low
352.1,0.1307,0.2935,0.8173,3,high,567.4,1,221.8,0.5464,medium
341.3,0.3821,0.5548,0.5582,0,medium,576.1,0,0.0,0.5066,medium
442.3,0.2789,0.2176,0.4378,0,low,574.9,0,0.0,0.5011,medium
199.8,0.1495,0.091,0.3236,5,critical,303.6,0,0.0,0.5172,medium
474.2,0.3173,0.181,0.2835,0,medium,848.6,0,0.0,0.3069,low
165.8,0.0522,0.2474,0.2218,1,medium,229.5,0,0.0,0.2859,low
206.0,0.178,0.1035,0.2742,2,medium,339.7,0,0.0,0.3239,low
211.9,0.3205,0.1045,0.292,1,medium,325.7,0,0.0,0.2446,low
148.9,0.3564,0.5781,0.3378,3,high,171.5,0,0.0,0.5843,medium
578.4,0.0699,0.3505,0.4242,2,medium,892.1,1,184.1,0.4539,medium
159.2,0.2967,0.1401,0.556,0,medium,208.3,1,51.2,0.3622,medium
189.7,0.7438,0.6693,0.2528,1,critical,332.1,1,180.4,0.6178,high
675.9,0.2932,0.3502,0.5842,0,medium,1073.5,0,0.0,0.2869,low
206.3,0.4558,0.5179,0.5632,0,medium,253.2,0,0.0,0.3807,medium
264.5,0.3677,0.6401,0.5063,1,medium,314.9,1,151.3,0.4881,medium
154.8,0.0754,0.4328,0.0255,0,low,196.4,0,0.0,0.2057,low
513.6,0.6557,0.3071,0.1284,1,low,629.2,1,147.3,0.5099,medium
518.2,0.1924,0.4876,0.0941,1,medium,813.1,0,0.0,0.4325,medium
483.1,0.5468,0.4464,0.2687,1,medium,594.5,0,0.0,0.4544,medium
423.9,0.4739,0.3361,0.1723,2,medium,565.7,0,0.0,0.4866,medium
313.5,0.2867,0.1913,0.134,0,medium,520.1,0,0.0,0.1655,low
212.5,0.3844,0.1496,0.4291,1,medium,376.4,0,0.0,0.3792,medium
176.0,0.2119,0.3753,0.2489,2,medium,316.1,1,82.1,0.3854,medium
691.2,0.3892,0.1737,0.0798,0,high,793.5,0,0.0,0.3061,low
491.3,0.4652,0.3332,0.4807,1,low,695.5,1,153.8,0.4313,medium
190.4,0.3477,0.3519,0.3231,0,critical,263.9,1,40.0,0.2034,low
306.7,0.4301,0.5494,0.032,0,high,519.9,1,142.1,0.5341,medium
245.9,0.2968,0.3807,0.3165,0,medium,329.3,0,0.0,0.2636,low
143.5,0.1753,0.1706,0.4617,0,medium,186.2,0,0.0,0.3498,low
335.5,0.6198,0.164,0.2502,0,high,566.5,0,0.0,0.4146,medium
228.1,0.1025,0.1655,0.299,0,medium,326.9,0,0.0,0.2683,low
160.9,0.3463,0.118,0.6614,0,medium,204.9,0,0.0,0.2821,low
114.3,0.0707,0.5418,0.2686,0,low,171.0,0,0.0,0.3039,low
108.2,0.8196,0.6063,0.154,1,high,140.7,1,89.2,0.6019,high
234.8,0.0225,0.3674,0.1689,0,high,292.7,1,41.6,0.2488,low
282.8,0.1104,0.1032,0.0784,0,medium,450.1,0,0.0,0.1125,low
169.2,0.0728,0.4639,0.2826,1,medium,224.0,1,67.9,0.3459,low
456.2,0.4938,0.3886,0.3533,3,low,695.4,1,220.0,0.5153,medium
286.4,0.1866,0.4449,0.3578,2,critical,504.4,1,180.8,0.6292,high
434.8,0.1301,0.2748,0.3836,3,high,665.5,1,203.7,0.5899,medium
265.4,0.0691,0.6958,0.3934,0,medium,447.2,1,76.2,0.3102,low
179.2,0.3066,0.3799,0.1824,1,medium,212.9,0,0.0,0.2991,low
321.9,0.6283,0.6939,0.2067,1,critical,382.0,1,147.3,0.6267,high
131.5,0.2893,0.4635,0.5016,0,high,229.0,0,0.0,0.2611,low
424.4,0.5077,0.3756,0.3768,0,high,594.7,0,0.0,0.3389,low
162.5,0.0698,0.1959,0.3074,1,high,238.5,0,0.0,0.3405,low
542.9,0.2294,0.693,0.2122,2,low,916.2,0,0.0,0.5833,medium
239.8,0.5299,0.284,0.4539,0,medium,321.5,0,0.0,0.2366,low
596.2,0.5181,0.5723,0.4106,0,medium,791.2,0,0.0,0.3121,low
144.1,0.3613,0.2262,0.1452,1,medium,201.9,1,80.7,0.3429,low
192.4,0.4048,0.321,0.4263,0,low,293.3,1,43.1,0.3367,low
382.8,0.1806,0.4863,0.2801,0,high,638.7,0,0.0,0.2681,low
639.6,0.2057,0.3868,0.4215,3,medium,838.1,0,0.0,0.6049,high
883.0,0.6617,0.2178,0.2408,1,medium,1075.4,0,0.0,0.5767,medium
307.0,0.2673,0.3287,0.1135,1,medium,390.4,1,87.2,0.3851,medium
986.9,0.3255,0.5071,0.3389,0,low,1371.4,1,212.1,0.3655,medium
247.6,0.2783,0.1244,0.0615,1,high,360.3,0,0.0,0.1658,low
610.5,0.037,0.2895,0.3381,0,medium,960.7,1,157.0,0.4009,medium
162.0,0.3176,0.543,0.5187,5,high,290.5,1,224.5,0.7674,high
392.7,0.1269,0.6718,0.5236,0,medium,555.4,0,0.0,0.3463,low
65.2,0.4205,0.3833,0.3183,0,critical,95.0,0,0.0,0.2995,low
144.2,0.3788,0.3775,0.3295,0,high,189.8,1,75.5,0.2913,low
404.8,0.0538,0.3438,0.2364,1,medium,718.9,0,0.0,0.3132,low
127.3,0.3304,0.2025,0.6861,1,medium,176.0,0,0.0,0.4811,medium
394.5,0.2277,0.2276,0.5207,0,high,562.2,0,0.0,0.2684,low
538.7,0.4839,0.4934,0.1919,0,high,752.1,0,0.0,0.5275,medium
215.8,0.4442,0.2308,0.1858,0,low,343.7,0,0.0,0.4238,medium
159.2,0.3696,0.0805,0.3847,2,high,259.2,1,103.6,0.3445,low
219.6,0.0937,0.5232,0.3266,0,medium,385.9,0,0.0,0.3318,low
159.5,0.3028,0.2175,0.2065,0,high,263.4,0,0.0,0.1266,low
279.8,0.3043,0.1784,0.5557,1,low,396.8,1,116.4,0.3347,low
319.4,0.3439,0.8678,0.4986,3,high,562.6,1,285.8,0.7672,high
245.0,0.1658,0.5191,0.1782,3,medium,328.1,1,174.4,0.6044,high
887.4,0.0616,0.3609,0.1471,5,critical,1292.8,1,377.2,0.6013,high
187.2,0.4458,0.3717,0.2766,5,medium,266.8,1,207.3,0.8484,critical
738.4,0.2853,0.3125,0.3145,0,high,1132.7,1,203.8,0.4123,medium
151.9,0.3669,0.272,0.0899,2,medium,183.6,0,0.0,0.3697,medium
313.3,0.4976,0.5385,0.5497,0,medium,426.6,0,0.0,0.5016,medium
644.9,0.0167,0.2504,0.2862,0,critical,719.3,0,0.0,0.3117,low
623.5,0.3594,0.2317,0.2552,1,low,1082.8,0,0.0,0.3515,medium
227.4,0.3721,0.2705,0.1482,1,critical,332.4,1,55.6,0.2843,low
428.7,0.36,0.5364,0.6393,2,high,683.0,1,178.6,0.5752,medium
393.0,0.1765,0.1858,0.1942,1,low,442.2,1,67.1,0.193,low
210.4,0.2544,0.3129,0.3705,0,high,329.0,0,0.0,0.3138,low
446.0,0.3696,0.2509,0.1338,0,medium,556.9,0,0.0,0.125,low
1002.9,0.2328,0.3675,0.5853,0,medium,1288.4,0,0.0,0.4278,medium
406.1,0.4967,0.0501,0.23,0,medium,598.7,1,87.1,0.3134,low
431.9,0.0903,0.1807,0.1694,0,medium,741.7,0,0.0,0.1774,low
462.6,0.1902,0.3328,0.1806,0,low,527.3,0,0.0,0.3732,medium
115.6,0.1914,0.3832,0.1291,1,critical,165.5,0,0.0,0.4712,medium
403.1,0.297,0.4442,0.4535,0,critical,657.5,1,134.4,0.4561,medium
154.3,0.2694,0.5198,0.4812,0,medium,205.0,1,55.4,0.3945,medium
203.7,0.4042,0.4616,0.1264,0,low,224.7,0,0.0,0.2627,low
1218.4,0.156,0.0916,0.2609,0,low,1734.2,0,0.0,0.3139,low
253.5,0.3232,0.6116,0.1903,1,low,436.5,0,0.0,0.2465,low
184.7,0.2755,0.4106,0.3708,0,critical,321.6,1,56.6,0.2744,low
632.2,0.1096,0.1771,0.4073,1,low,793.5,1,107.1,0.2561,low
161.4,0.1135,0.0869,0.1271,0,critical,206.5,1,31.5,0.1398,low
223.4,0.4988,0.468,0.3477,1,medium,295.5,0,0.0,0.4525,medium
673.1,0.4718,0.5058,0.2527,2,medium,1175.0,1,307.0,0.5415,medium
307.3,0.1228,0.6085,0.2544,3,medium,454.5,1,177.1,0.5496,medium
108.3,0.6226,0.1375,0.081,1,high,144.7,1,86.5,0.4908,medium
425.6,0.4569,0.4402,0.2271,0,medium,725.6,0,0.0,0.2286,low
231.0,0.2032,0.3383,0.5295,5,high,377.2,1,254.9,0.8103,critical
813.1,0.192,0.6953,0.2912,0,medium,1044.8,0,0.0,0.453,medium
201.5,0.348,0.4421,0.3074,2,low,345.2,0,0.0,0.3878,medium
591.9,0.2731,0.49,0.0706,1,medium,1010.5,0,0.0,0.2686,low
947.9,0.3154,0.5046,0.4186,1,high,1631.6,0,0.0,0.5647,medium
171.9,0.09,0.3747,0.0549,4,medium,197.5,1,159.3,0.5112,medium
263.6,0.4394,0.4516,0.1252,2,medium,446.0,0,0.0,0.4483,medium
384.8,0.2315,0.6469,0.1421,0,medium,490.4,0,0.0,0.2225,low
171.2,0.416,0.1655,0.4669,0,low,219.3,0,0.0,0.2056,low
356.3,0.5794,0.3405,0.2096,5,medium,527.4,1,304.0,0.8388,critical
258.2,0.528,0.2113,0.1176,1,high,456.4,0,0.0,0.3197,low
254.9,0.0224,0.3579,0.1566,0,medium,448.3,0,0.0,0.2632,low
308.5,0.4424,0.2239,0.0882,1,high,527.9,1,134.4,0.4964,medium
313.0,0.5305,0.554,0.081,0,high,362.4,1,69.5,0.4542,medium
332.5,0.2284,0.4955,0.0862,0,medium,415.9,0,0.0,0.3035,low
202.5,0.457,0.5787,0.1214,0,critical,223.9,0,0.0,0.4935,medium
208.3,0.4298,0.4141,0.2038,3,high,324.8,0,0.0,0.6883,high
276.7,0.1821,0.0246,0.3401,1,low,385.8,1,69.1,0.3128,low
290.3,0.5572,0.362,0.3035,2,medium,336.9,1,167.9,0.68,high
224.7,0.3402,0.4714,0.3357,1,medium,307.6,0,0.0,0.3438,low
368.9,0.1499,0.5903,0.0945,2,medium,643.6,1,156.7,0.3809,medium
