distance_km,estimated_time_min,weather_risk,traffic_risk,disruption_risk,cost,route_score
332.7,551.6,0.3952,0.2504,0.1305,666.58,0.8858
676.2,1125.6,0.2993,0.2913,0.0746,1324.04,0.7909
97.6,111.3,0.6074,0.1901,0.09,280.0,0.8485
111.1,212.6,0.2098,0.6005,0.1935,340.4,0.8421
174.5,252.5,0.135,0.282,0.1043,528.9,0.9219
180.2,179.3,0.224,0.4382,0.1046,538.43,0.8628
991.2,1923.3,0.1365,0.0263,0.103,2994.81,0.7002
493.3,694.5,0.5758,0.4475,0.0535,979.22,0.8128
473.9,467.6,0.0244,0.2893,0.1823,1829.53,0.8441
203.4,342.1,0.2645,0.2796,0.1539,397.57,0.8442
200.3,216.4,0.2431,0.1796,0.2239,455.3,0.8096
88.6,90.8,0.7206,0.4955,0.1051,352.42,0.8422
422.9,474.2,0.1301,0.6689,0.1485,1182.69,0.7966
345.1,515.5,0.1799,0.5093,0.0262,753.62,0.8302
602.0,692.9,0.1433,0.2696,0.0136,973.51,0.711
211.1,179.2,0.7104,0.2836,0.0723,821.66,0.7822
221.6,280.3,0.0656,0.5751,0.0234,479.31,0.8571
275.6,298.0,0.2625,0.1782,0.1658,867.38,0.8838
456.8,645.8,0.1738,0.1714,0.1373,1294.21,0.8497
87.4,118.2,0.1868,0.4564,0.1568,186.55,0.9117
409.6,366.1,0.3335,0.1659,0.0484,1435.23,0.8873
241.2,264.0,0.5521,0.3603,0.0936,880.84,0.8084
116.6,132.7,0.3656,0.2252,0.3607,456.28,0.9032
56.9,78.6,0.2775,0.5063,0.2838,181.89,0.7597
222.4,397.4,0.3342,0.5324,0.1366,596.7,0.7687
674.1,716.1,0.4276,0.1208,0.3209,1488.6,0.8245
790.2,782.2,0.1884,0.4089,0.095,2422.39,0.8019
313.8,251.4,0.1463,0.3045,0.184,541.17,0.7988
966.2,1476.2,0.4205,0.5395,0.0792,1517.63,0.6186
237.4,282.7,0.4921,0.2843,0.1517,664.18,0.7931
476.9,765.0,0.2863,0.5225,0.4021,1424.78,0.6988
178.4,290.5,0.4236,0.2438,0.2431,574.4,0.8528
170.7,145.7,0.4872,0.577,0.1934,275.72,0.7397
152.3,198.3,0.1908,0.1209,0.1465,247.08,0.9163
57.8,113.5,0.2198,0.2601,0.2394,193.96,0.9132
602.4,680.8,0.2529,0.3406,0.1035,2238.63,0.8343
156.2,224.2,0.3539,0.1987,0.1186,530.8,0.8252
139.6,201.8,0.2479,0.58,0.2207,545.31,0.8784
107.1,119.2,0.5062,0.3562,0.0368,224.51,0.864
212.1,368.0,0.1785,0.3619,0.5278,383.3,0.7819
840.9,676.4,0.0565,0.3479,0.2099,2816.0,0.8262
1059.6,1136.0,0.049,0.2089,0.0616,2316.42,0.7281
76.5,115.6,0.3896,0.3772,0.1915,190.93,0.7997
190.9,362.9,0.1404,0.4208,0.0753,581.43,0.9501
118.6,96.3,0.2577,0.3744,0.0079,450.77,0.9667
488.7,743.4,0.254,0.6019,0.0392,1531.13,0.7949
299.1,240.4,0.3014,0.2401,0.1255,663.67,0.7824
156.7,242.5,0.4694,0.6424,0.3535,444.4,0.7734
257.4,333.1,0.2591,0.6173,0.141,685.24,0.775
175.2,231.5,0.0903,0.3625,0.2428,355.98,0.9465
757.5,1485.4,0.3151,0.2976,0.1895,1438.34,0.7823
358.8,580.8,0.3022,0.1018,0.0535,1304.67,0.8682
391.1,405.0,0.5113,0.6671,0.2755,1358.87,0.7369
50.0,99.8,0.0774,0.0654,0.2574,80.33,0.9424
233.5,258.7,0.4474,0.1393,0.0438,717.13,0.9103
1051.8,1707.1,0.2075,0.2212,0.0778,3452.67,0.741
619.1,1000.7,0.0259,0.0743,0.1775,1064.83,0.8293
67.2,122.2,0.2319,0.6541,0.2033,102.06,0.8265
196.5,251.2,0.5581,0.6781,0.1777,767.2,0.7156
105.5,172.5,0.397,0.1921,0.2399,357.67,0.8572
810.6,1257.3,0.1725,0.3273,0.2327,1850.25,0.7314
290.3,384.3,0.3514,0.2778,0.2088,474.54,0.7766
143.0,271.5,0.3199,0.1929,0.1121,245.77,0.8596
250.6,276.3,0.3136,0.407,0.0699,640.45,0.8369
50.0,53.5,0.3763,0.2805,0.0573,157.25,0.8794
114.5,178.2,0.3889,0.3117,0.0898,395.19,0.8316
251.0,258.1,0.1677,0.4988,0.4982,964.97,0.7531
442.3,794.4,0.216,0.6061,0.097,704.49,0.7488
62.9,75.9,0.5122,0.1419,0.0617,242.02,0.9494
187.4,244.6,0.1271,0.5934,0.1839,312.83,0.8065
496.1,803.1,0.563,0.4738,0.308,1740.95,0.7799
88.6,165.0,0.1983,0.5563,0.0507,300.26,0.9426
287.3,467.7,0.2232,0.2581,0.2107,899.03,0.7598
256.3,234.0,0.3144,0.3327,0.229,500.92,0.946
812.5,979.6,0.4658,0.3642,0.1688,3248.4,0.7385
208.3,354.1,0.2223,0.368,0.3836,341.61,0.8166
217.0,410.0,0.5629,0.2403,0.2466,782.08,0.7953
445.2,694.7,0.244,0.2911,0.0899,1458.48,0.754
96.7,146.5,0.2639,0.25,0.0274,327.63,0.877
209.6,263.1,0.0621,0.4945,0.2876,753.98,0.9162
177.9,244.3,0.5244,0.4545,0.2079,435.23,0.7114
222.0,292.8,0.4961,0.3566,0.0137,721.63,0.8252
443.1,383.9,0.393,0.1017,0.5454,920.66,0.8731
360.7,298.0,0.2915,0.624,0.185,1076.6,0.7881
144.9,223.2,0.6291,0.4025,0.1059,223.26,0.7881
269.3,380.1,0.1078,0.5371,0.3208,717.23,0.7519
694.6,759.8,0.4495,0.1466,0.0871,2681.06,0.7141
136.7,255.9,0.1784,0.3635,0.0358,424.75,0.875
270.9,283.8,0.1287,0.5545,0.1191,681.51,0.7982
213.7,350.7,0.28,0.2929,0.0902,782.65,0.8746
234.1,408.8,0.6635,0.3081,0.1926,371.63,0.8296
78.1,141.3,0.2235,0.338,0.2431,210.93,0.9404
656.9,1187.3,0.5451,0.7683,0.1446,1705.61,0.5946
142.3,249.5,0.2771,0.0995,0.4553,296.3,0.8473
501.8,677.1,0.1833,0.3364,0.1658,1589.55,0.8832
158.4,245.3,0.4978,0.7,0.1991,310.03,0.8226
157.9,288.9,0.2879,0.3693,0.0191,579.87,0.852
572.0,746.1,0.1616,0.3394,0.0221,1704.16,0.8373
490.6,787.5,0.1693,0.2939,0.2252,939.68,0.8128
283.2,280.8,0.2595,0.2214,0.0056,835.77,0.8627
416.9,616.0,0.116,0.5822,0.4516,1414.22,0.6816
199.9,193.8,0.1854,0.7109,0.5649,783.73,0.8544
243.3,387.4,0.0894,0.3801,0.0404,959.51,0.8631
154.0,192.8,0.1305,0.4871,0.2215,583.43,0.8168
460.7,494.6,0.2533,0.3962,0.2017,971.87,0.7683
150.6,185.7,0.6347,0.2562,0.0579,403.25,0.8425
692.0,1136.1,0.0903,0.5127,0.4067,1607.61,0.695
196.2,370.7,0.3635,0.3596,0.224,368.67,0.7672
248.2,201.9,0.3795,0.0961,0.3051,543.71,0.82
416.2,416.8,0.154,0.626,0.3959,1562.8,0.7664
248.8,409.8,0.2837,0.2853,0.2623,463.77,0.755
198.6,294.5,0.3832,0.3071,0.1265,420.79,0.7541
239.6,283.5,0.2371,0.647,0.3636,435.46,0.7993
457.5,723.7,0.2273,0.1865,0.339,1524.07,0.768
153.9,283.2,0.1951,0.2827,0.1393,499.63,0.927
224.0,248.5,0.2429,0.3326,0.3114,723.61,0.7553
246.5,340.8,0.0414,0.312,0.4598,838.95,0.829
448.2,369.7,0.3588,0.4485,0.0809,825.6,0.7547
228.2,441.6,0.1292,0.1181,0.1202,817.89,0.9058
867.7,1528.8,0.1798,0.2318,0.1635,1936.12,0.7785
219.3,308.4,0.0706,0.3089,0.0671,667.33,0.8962
207.2,412.4,0.1614,0.2355,0.4352,412.49,0.8487
217.1,231.0,0.7021,0.2486,0.4041,815.55,0.7255
97.4,164.8,0.3519,0.4664,0.0192,216.42,0.8502
118.4,204.1,0.1624,0.1737,0.2053,266.5,0.9667
168.8,303.3,0.055,0.3518,0.0723,601.66,0.8469
541.9,879.0,0.164,0.6287,0.0569,1828.18,0.7962
239.1,245.9,0.6389,0.3248,0.1053,614.81,0.8091
174.3,158.5,0.2786,0.5611,0.0636,489.41,0.9038
577.4,586.9,0.1619,0.6242,0.0804,867.6,0.7879
724.7,1326.3,0.1848,0.3835,0.256,2727.93,0.7457
589.2,755.6,0.4968,0.3317,0.1132,1017.88,0.8126
134.7,196.0,0.4976,0.3143,0.1752,326.79,0.8376
173.0,143.7,0.5559,0.2676,0.2135,348.17,0.7852
871.0,1210.4,0.3362,0.1333,0.033,1388.43,0.731
289.7,374.0,0.1356,0.3618,0.2674,818.86,0.8494
202.9,292.5,0.3219,0.4789,0.036,680.66,0.7804
404.6,505.9,0.087,0.627,0.3148,1192.97,0.6582
495.3,441.1,0.4371,0.4537,0.4625,1156.61,0.7713
164.0,139.9,0.203,0.4234,0.2872,527.91,0.8942
285.3,553.4,0.3197,0.5542,0.1056,706.23,0.7401
468.1,713.6,0.442,0.1295,0.4747,1824.21,0.7624
108.6,170.7,0.2569,0.7199,0.3278,353.55,0.8635
246.8,468.6,0.2234,0.6806,0.1131,555.92,0.7573
112.2,163.9,0.3019,0.4368,0.3781,348.82,0.8359
122.9,189.1,0.1734,0.3087,0.0826,222.96,1.0
165.0,235.5,0.2586,0.4334,0.2021,580.11,0.8059
341.7,345.5,0.4179,0.5597,0.2147,959.22,0.8491
195.3,229.3,0.3451,0.4415,0.3309,316.98,0.8503
155.4,289.3,0.3266,0.5587,0.1456,300.13,0.7509
253.7,338.1,0.187,0.0497,0.3421,716.83,0.8218
109.6,114.6,0.7479,0.2621,0.6883,393.96,0.7945
330.4,592.5,0.3894,0.5555,0.119,1219.1,0.7979
540.2,488.8,0.7067,0.6344,0.0201,1991.95,0.6515
231.5,362.9,0.325,0.1093,0.2742,790.07,0.8377
212.3,348.3,0.3784,0.2281,0.2336,643.18,0.8248
317.8,370.1,0.3448,0.229,0.0298,607.81,0.8812
59.1,59.2,0.6061,0.3254,0.2849,111.78,0.7992
356.3,476.7,0.076,0.1114,0.3028,1228.74,0.949
2145.9,3661.0,0.5285,0.6326,0.1487,4306.22,0.4237
224.6,418.6,0.2244,0.3376,0.2646,621.8,0.7146
225.1,400.3,0.1029,0.4568,0.0358,592.99,0.8665
411.8,383.6,0.2391,0.4792,0.0853,714.17,0.8241
774.1,826.2,0.4221,0.3034,0.2896,2374.2,0.7341
484.2,745.8,0.4135,0.2771,0.2245,928.69,0.635
54.1,89.4,0.1646,0.4535,0.1156,138.53,0.8388
363.0,294.2,0.1786,0.3663,0.2579,707.62,0.7702
1480.8,1438.0,0.3454,0.4035,0.6647,4271.23,0.5779
378.3,345.3,0.3344,0.3699,0.2354,681.04,0.7568
109.0,131.9,0.2561,0.0815,0.0524,284.16,0.9454
298.1,481.9,0.5117,0.3831,0.0687,660.91,0.8838
99.8,192.9,0.3046,0.3043,0.0883,341.18,0.8728
580.0,526.3,0.1741,0.4982,0.0281,1039.05,0.7759
125.3,176.4,0.3703,0.198,0.0881,472.05,0.9295
257.7,321.4,0.3698,0.3442,0.0847,979.82,0.7916
134.2,171.5,0.0869,0.3347,0.4421,364.5,0.7574
166.9,147.2,0.1755,0.4172,0.4579,263.62,0.8958
692.5,793.6,0.3299,0.2885,0.1267,1617.64,0.8106
263.1,290.2,0.4255,0.2248,0.0882,541.11,0.8754
165.4,274.9,0.1778,0.596,0.109,298.38,0.8004
109.8,172.4,0.0819,0.0338,0.0959,220.61,0.854
66.0,103.2,0.2429,0.4885,0.0398,157.49,0.8598
101.9,145.0,0.0563,0.3012,0.3151,370.68,0.8299
264.6,320.3,0.3052,0.6392,0.6633,1040.37,0.7166
486.0,531.0,0.2722,0.2559,0.2922,900.53,0.8543
165.3,134.5,0.2331,0.3141,0.1647,324.76,0.8776
734.6,718.1,0.2788,0.607,0.0941,2596.58,0.7044
148.1,157.5,0.3029,0.306,0.5111,488.72,0.7707
207.1,408.2,0.0696,0.3031,0.0903,447.61,0.9037
114.9,225.8,0.241,0.5064,0.5062,422.03,0.8362
489.6,842.7,0.3098,0.8569,0.0415,1676.54,0.6927
1062.4,1628.0,0.2245,0.162,0.1324,4212.75,0.7198
71.3,114.2,0.2187,0.4504,0.022,259.6,0.8846
192.0,292.0,0.4847,0.3454,0.0861,458.92,0.8946
593.1,934.8,0.4889,0.1921,0.1416,1139.55,0.6392
88.9,94.5,0.2048,0.2844,0.2718,197.74,0.924
363.8,717.5,0.298,0.3753,0.1465,1022.17,0.7837
575.4,982.7,0.1898,0.5712,0.3794,1513.45,0.7303
258.5,279.4,0.4848,0.6893,0.3734,501.15,0.7758
359.7,509.4,0.0841,0.5518,0.15,964.43,0.8779
839.4,1466.4,0.4433,0.3697,0.1979,2641.85,0.6425
957.1,1812.1,0.2854,0.1682,0.2096,1714.58,0.7501
234.3,295.4,0.0837,0.5393,0.0831,786.07,0.8379
168.6,232.7,0.508,0.2447,0.2662,532.76,0.7633
128.5,150.6,0.5588,0.7005,0.0131,220.33,0.8508
484.9,607.0,0.3427,0.1341,0.1329,744.04,0.8175
93.7,100.5,0.1963,0.4173,0.6394,370.03,0.8204
205.0,171.4,0.1416,0.205,0.2387,473.96,0.9592
262.9,341.7,0.1863,0.3489,0.1909,842.31,0.811
172.1,234.8,0.2959,0.7268,0.0675,316.7,0.8341
297.6,516.7,0.5968,0.4698,0.0374,812.69,0.8672
1473.2,2102.4,0.1609,0.2441,0.1594,3828.11,0.6041
224.7,267.8,0.2284,0.3014,0.1073,707.63,0.9454
180.4,244.6,0.3264,0.6644,0.3353,529.08,0.8553
498.1,874.3,0.1234,0.3195,0.1347,1906.16,0.8173
289.4,398.5,0.632,0.4768,0.1535,867.96,0.8129
670.2,982.6,0.2287,0.434,0.3387,2351.09,0.6561
274.6,276.7,0.0874,0.5662,0.0876,536.74,0.9424
205.6,166.4,0.2434,0.6343,0.3614,526.37,0.847
70.2,134.5,0.1425,0.4609,0.3288,219.67,0.8586
78.7,88.3,0.4449,0.244,0.1067,286.21,0.8909
67.7,82.4,0.1773,0.4313,0.1094,137.11,0.7801
319.1,299.3,0.1331,0.1351,0.1385,1027.94,0.8727
94.3,133.5,0.3367,0.4641,0.3024,288.73,0.7839
589.3,992.7,0.336,0.6497,0.1359,1416.45,0.6887
249.9,405.7,0.1558,0.1024,0.1784,532.3,0.8444
206.2,376.8,0.3266,0.1522,0.4539,410.11,0.8251
135.5,155.0,0.1453,0.4777,0.0656,461.64,0.9106
378.3,445.4,0.3138,0.2163,0.252,859.14,0.7785
139.3,272.9,0.237,0.2332,0.0338,456.29,0.8639
122.8,165.5,0.064,0.4696,0.1699,214.07,0.7911
562.2,1012.7,0.3143,0.1471,0.1154,1659.29,0.7489
313.6,481.1,0.0386,0.2215,0.1735,1080.21,0.8659
207.6,211.1,0.098,0.3247,0.5271,459.88,0.8612
383.4,747.2,0.1662,0.7152,0.1807,1036.58,0.6713
246.2,292.8,0.034,0.678,0.533,539.94,0.7847
319.9,502.3,0.3462,0.4069,0.0605,1102.97,0.7158
138.1,152.7,0.2181,0.2414,0.1568,327.23,0.794
1042.4,1554.0,0.4137,0.3158,0.0532,2259.89,0.6588
163.1,236.4,0.0701,0.459,0.2895,269.15,0.8863
727.2,809.6,0.647,0.2515,0.3576,2908.24,0.6706
214.4,425.9,0.3115,0.3546,0.0754,555.37,0.8295
430.5,417.1,0.4211,0.2861,0.0176,1661.0,0.7449
409.1,544.8,0.1167,0.3453,0.1466,872.4,0.7827
546.1,457.4,0.3512,0.2708,0.0336,1119.88,0.781
135.9,220.0,0.1887,0.2039,0.443,304.45,0.8153
519.5,703.7,0.0466,0.3255,0.1028,1276.91,0.8563
891.1,1311.9,0.2174,0.2835,0.0606,2255.22,0.6998
204.2,334.5,0.1372,0.5474,0.3446,371.1,0.8806
250.7,430.4,0.2338,0.4484,0.2499,912.78,0.8388
169.6,332.3,0.1675,0.0969,0.1423,545.68,0.8658
192.0,352.7,0.2362,0.2267,0.0765,640.37,0.9124
810.8,963.7,0.1603,0.3927,0.3918,1961.42,0.7218
121.2,202.7,0.2826,0.1818,0.0263,331.05,0.9561
126.5,112.8,0.2598,0.4097,0.4051,233.43,0.8133
755.7,728.1,0.1104,0.4511,0.5856,2798.42,0.7301
378.9,512.1,0.2027,0.2817,0.0768,834.3,0.7095
1079.5,1459.0,0.3861,0.2385,0.301,4064.04,0.6882
178.5,251.2,0.2998,0.3008,0.0222,473.03,0.9065
267.3,366.3,0.2359,0.4945,0.0126,423.83,0.8301
154.1,241.9,0.1163,0.2984,0.0361,466.28,0.9791
270.5,526.2,0.1704,0.4023,0.1167,561.51,0.8158
70.7,71.2,0.1517,0.6878,0.1671,277.46,0.8694
395.2,485.7,0.1771,0.5438,0.1328,1361.53,0.7629
306.9,272.8,0.3692,0.7688,0.0605,901.29,0.8155
235.0,244.4,0.2336,0.3157,0.1397,594.87,0.7923
186.2,369.5,0.1107,0.2189,0.0708,371.0,0.9207
130.8,110.8,0.376,0.7654,0.3985,201.25,0.7566
407.2,430.2,0.3616,0.442,0.3191,1576.71,0.7689
107.8,141.4,0.513,0.2775,0.3545,342.04,0.7717
350.1,403.1,0.1465,0.6615,0.6447,1220.39,0.6889
1045.4,1520.2,0.0377,0.2051,0.1523,2410.22,0.8118
692.2,1376.5,0.2112,0.7403,0.0287,1257.41,0.7187
85.3,140.3,0.2163,0.1992,0.09,191.92,0.8584
168.1,216.3,0.196,0.2167,0.0113,476.77,0.9339
328.7,532.3,0.4964,0.2245,0.1731,1157.66,0.7888
232.9,430.2,0.2083,0.1606,0.6103,420.77,0.8168
91.9,98.7,0.3837,0.5618,0.3215,238.61,0.7423
320.4,532.0,0.1713,0.6012,0.1696,822.22,0.781
243.0,373.4,0.2267,0.4736,0.1604,858.59,0.7785
934.5,1570.5,0.0752,0.6494,0.2228,2592.33,0.5814
204.9,184.7,0.0558,0.6018,0.3601,389.23,0.8602
554.2,930.9,0.1998,0.5335,0.0478,1106.11,0.7412
100.8,175.9,0.0599,0.1324,0.5204,392.05,0.8603
119.2,193.6,0.3533,0.3555,0.023,233.74,0.9078
405.5,420.4,0.3752,0.1011,0.0142,694.99,0.8418
522.5,519.2,0.3172,0.369,0.1135,1307.83,0.7203
125.2,211.1,0.541,0.5258,0.1763,224.59,0.8572
248.9,392.5,0.2657,0.265,0.393,554.76,0.8277
93.0,184.2,0.083,0.258,0.1638,302.56,0.8913
215.5,290.1,0.4307,0.21,0.2785,548.17,0.747
439.6,472.6,0.3207,0.3249,0.112,1741.9,0.8146
180.5,311.1,0.4743,0.7306,0.1112,358.41,0.7106
205.5,349.1,0.2794,0.1804,0.1678,391.07,0.9011
111.0,158.4,0.5959,0.5481,0.3411,426.41,0.7299
155.4,263.5,0.2424,0.1649,0.1612,270.58,0.9087
837.7,982.4,0.3343,0.5604,0.0054,2017.14,0.6391
257.5,272.7,0.0897,0.6256,0.287,589.52,0.8496
121.3,115.4,0.2228,0.5138,0.1866,356.5,0.7939
196.3,225.5,0.231,0.6511,0.2329,400.96,0.8646
80.0,126.8,0.1449,0.4374,0.4293,145.37,0.9186
120.3,133.6,0.2088,0.507,0.0126,477.12,0.8373
634.1,1179.5,0.0533,0.6626,0.0413,2347.46,0.7837
221.5,243.5,0.4108,0.1768,0.1603,611.17,0.8608
919.2,1490.3,0.1175,0.4783,0.2886,2333.93,0.651
228.9,328.0,0.4537,0.1012,0.0856,708.33,0.8776
238.6,251.5,0.2969,0.0616,0.3614,726.15,0.9301
383.2,562.4,0.1497,0.3887,0.1656,1105.25,0.8268
50.0,97.3,0.4547,0.3403,0.4854,170.49,0.7653
282.4,546.0,0.2531,0.4816,0.027,886.35,0.7886
236.4,271.9,0.2281,0.1472,0.0876,814.39,0.7512
692.4,999.7,0.1698,0.521,0.1518,2513.81,0.7665
480.7,471.6,0.2216,0.4295,0.1722,1379.77,0.78
110.7,150.8,0.0841,0.3312,0.4456,174.59,0.8262
583.8,692.2,0.4112,0.5873,0.3798,1422.16,0.7204
203.6,390.1,0.1819,0.4047,0.2037,697.6,0.7875
129.9,202.6,0.4067,0.5442,0.5403,493.0,0.7553
280.9,287.0,0.6914,0.4672,0.3014,954.56,0.7066
212.3,422.7,0.4735,0.1576,0.495,333.29,0.8418
718.3,1173.0,0.3013,0.1015,0.0643,1598.86,0.8034
310.6,298.7,0.4181,0.2649,0.142,1227.5,0.8823
282.6,497.2,0.1874,0.4203,0.2787,1117.85,0.7336
459.6,675.2,0.3578,0.0648,0.1303,1469.24,0.8298
525.8,673.2,0.102,0.5,0.0245,1399.33,0.9109
423.5,438.6,0.5296,0.4121,0.0979,871.18,0.8035
660.9,749.2,0.3038,0.2065,0.3767,2515.05,0.6274
374.7,374.9,0.2697,0.495,0.1704,1017.84,0.8055
275.2,485.4,0.0985,0.5243,0.1686,701.05,0.8263
582.6,656.9,0.2483,0.4531,0.11,1377.94,0.7384
229.6,313.2,0.3579,0.135,0.0864,531.47,0.8547
250.5,491.3,0.1291,0.5194,0.1711,380.99,0.8884
816.6,1627.8,0.0998,0.1674,0.204,1856.16,0.7887
761.5,1332.3,0.1596,0.4405,0.1422,2539.78,0.7399
243.3,427.9,0.7175,0.8003,0.0792,893.74,0.6839
178.1,344.5,0.1021,0.2415,0.1157,699.77,0.8971
681.4,1196.8,0.21,0.5011,0.1144,1906.49,0.6522
428.5,574.7,0.2646,0.315,0.4468,1618.96,0.8362
305.2,266.2,0.0535,0.5938,0.2708,649.94,0.7346
195.3,205.1,0.273,0.2497,0.1594,441.83,0.8458
308.6,411.6,0.1835,0.3675,0.2335,1120.7,0.8563
241.0,269.6,0.2902,0.169,0.2658,869.24,0.822
153.7,183.7,0.4187,0.3465,0.0414,587.38,0.8416
267.8,233.2,0.2503,0.3622,0.3461,478.08,0.8358
294.7,430.9,0.2647,0.2085,0.042,553.27,0.8616
188.1,229.9,0.3923,0.3534,0.1107,553.6,0.9554
460.7,511.6,0.2196,0.2316,0.2669,966.67,0.8275
603.2,924.3,0.6174,0.5638,0.0467,999.59,0.7628
482.5,546.2,0.3738,0.4662,0.3751,932.93,0.7939
201.7,276.6,0.1478,0.2672,0.1242,467.17,0.8379
415.3,455.1,0.3101,0.4012,0.0042,861.63,0.8401
258.4,417.8,0.1455,0.0783,0.4679,853.43,0.9152
103.0,188.0,0.4107,0.5509,0.0763,205.05,0.8465
391.9,351.9,0.2265,0.4453,0.3593,1373.41,0.7168
271.0,483.5,0.4776,0.4339,0.2303,612.23,0.6674
1503.4,2739.2,0.2245,0.3481,0.6278,4002.01,0.5277
678.6,1328.7,0.1784,0.1714,0.1823,1212.89,0.737
402.5,721.9,0.1593,0.2146,0.3253,1421.33,0.6536
291.3,426.2,0.3935,0.1388,0.0495,1086.76,0.8105
274.4,242.7,0.3171,0.4617,0.0518,712.85,0.7956
121.2,107.8,0.2641,0.4423,0.2062,224.58,0.9062
72.4,75.0,0.433,0.6789,0.1715,122.89,0.797
132.8,177.6,0.3195,0.2777,0.2945,275.36,0.8924
236.7,460.7,0.5114,0.3755,0.1181,662.88,0.7501
56.0,56.6,0.2732,0.3325,0.2454,112.9,0.8447
167.2,241.8,0.0613,0.196,0.3046,297.91,0.879
205.8,411.0,0.4827,0.7729,0.1733,779.31,0.6446
210.4,171.8,0.4486,0.5716,0.2575,726.27,0.8243
154.0,131.9,0.2018,0.5722,0.1553,358.34,0.8427
192.7,216.5,0.2626,0.3275,0.2044,411.37,0.8906
817.9,875.3,0.0929,0.5227,0.3586,2240.71,0.6514
389.0,543.9,0.2233,0.2345,0.4083,1181.01,0.9031
165.3,215.6,0.1289,0.7543,0.0966,426.37,0.7688
233.3,350.0,0.3079,0.3265,0.1025,884.01,0.8137
239.9,234.3,0.1602,0.5873,0.1894,421.34,0.8467
142.9,232.0,0.0582,0.6154,0.1774,310.75,0.8482
142.8,151.1,0.3575,0.3369,0.2599,530.88,0.8597
496.4,666.4,0.3353,0.1072,0.2041,788.44,0.8284
182.4,153.2,0.2316,0.1973,0.2045,274.15,0.8306
113.7,199.8,0.2188,0.5247,0.3901,421.49,0.7127
237.4,368.6,0.0449,0.3481,0.3007,889.26,0.792
265.8,279.2,0.2388,0.4898,0.3946,993.8,0.827
61.5,93.6,0.3366,0.142,0.2531,160.63,0.9336
237.8,315.0,0.4068,0.4753,0.0266,467.51,0.7945
449.3,804.8,0.18,0.4819,0.1,1415.78,0.7883
335.6,664.6,0.1765,0.4433,0.2301,781.38,0.6653
1165.4,1106.5,0.1838,0.2818,0.2579,3211.52,0.7108
587.4,815.4,0.0814,0.2575,0.4724,1956.0,0.747
674.7,748.7,0.1397,0.6595,0.4327,1309.59,0.7408
1737.3,2952.7,0.3107,0.3429,0.044,4730.41,0.5217
416.0,350.0,0.1427,0.1803,0.3505,1186.12,0.8164
274.3,398.7,0.1441,0.4812,0.0632,1071.37,0.9205
483.8,884.6,0.067,0.4819,0.0861,1504.3,0.8475
165.4,209.6,0.1779,0.6057,0.1405,441.5,0.8038
263.8,476.4,0.4813,0.0882,0.0086,459.46,0.935
155.5,151.8,0.5375,0.4004,0.1273,518.18,0.7937
323.3,614.9,0.1434,0.4391,0.1205,1171.45,0.8229
155.0,271.3,0.1216,0.2468,0.2244,601.11,0.8553
151.3,192.0,0.124,0.0965,0.111,533.37,0.8567
326.8,312.7,0.3217,0.3082,0.0259,878.68,0.947
222.2,316.5,0.113,0.3824,0.0765,712.31,0.8891
63.5,101.9,0.1651,0.2287,0.2547,134.76,0.9187
88.3,84.3,0.2411,0.1629,0.3812,203.12,0.8387
109.6,210.4,0.2417,0.407,0.1707,285.64,0.8842
131.9,226.2,0.1216,0.3387,0.3568,345.17,0.8718
327.0,635.1,0.3113,0.507,0.2249,738.92,0.6464
285.2,330.6,0.112,0.7384,0.1092,1119.88,0.7605
515.8,680.9,0.0651,0.2914,0.0279,1770.42,0.8281
414.5,451.0,0.2187,0.5853,0.2684,975.59,0.7822
518.2,584.8,0.5262,0.3024,0.084,1215.05,0.7553
374.6,365.0,0.2973,0.3541,0.1858,1114.99,0.8374
283.4,269.3,0.2234,0.5998,0.0916,554.25,0.6984
528.2,847.8,0.4134,0.2774,0.2842,1595.42,0.701
465.7,460.3,0.0779,0.2102,0.0982,1642.56,0.8157
318.4,305.7,0.1752,0.5171,0.032,1189.8,0.8787
595.7,858.7,0.0456,0.4627,0.2447,981.82,0.8797
50.0,82.2,0.4439,0.4542,0.5854,174.17,0.7753
199.7,346.2,0.1057,0.3615,0.0871,707.06,0.8078
197.5,295.6,0.2347,0.4129,0.4653,393.42,0.8215
548.3,571.3,0.3233,0.3438,0.0841,1002.69,0.7973
735.1,1093.7,0.3718,0.4996,0.2386,2644.31,0.668
88.7,137.5,0.3191,0.6209,0.448,184.48,0.7311
657.1,729.2,0.307,0.405,0.1254,1281.75,0.8016
107.8,104.9,0.3187,0.4319,0.09,274.31,0.9195
110.1,210.3,0.5107,0.3442,0.1703,193.15,0.888
207.7,190.1,0.1892,0.4625,0.3457,502.88,0.8159
195.8,221.8,0.0673,0.6131,0.0117,683.29,0.9346
82.2,88.6,0.1349,0.134,0.2374,300.36,0.9668
385.6,721.3,0.4524,0.3978,0.1623,881.12,0.7105
393.7,552.1,0.2466,0.3589,0.0158,912.61,0.8615
511.7,996.8,0.21,0.3264,0.1279,1180.09,0.6604
180.7,324.1,0.2395,0.3332,0.1211,304.34,0.956
238.0,406.0,0.0888,0.4733,0.0934,448.77,0.9297
239.5,242.4,0.1147,0.5875,0.0694,732.53,0.7895
797.6,967.7,0.1293,0.4362,0.153,2779.55,0.7038
50.0,89.2,0.239,0.6724,0.0923,180.62,0.7751
